Log start on,2023-02-16 18:46:23
Feature,Gyroscope
Nodes,JAVI    @EA54C6, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
16/02/2023 18:46:23.429,27,JAVI    @EA54C6,14856,78FB9E062F0C,-116.0,169.4,311.9,
16/02/2023 18:46:23.510,108,JAVI    @EA54C6,14869,35FBCF028304,-122.7,71.9,115.5,
16/02/2023 18:46:23.559,157,JAVI    @EA54C6,14875,C7FB87FDAFF9,-108.1,-63.3,-161.7,
16/02/2023 18:46:23.645,243,JAVI    @EA54C6,14881,F2F817FDFBF7,-180.6,-74.5,-205.3,
16/02/2023 18:46:23.695,293,JAVI    @EA54C6,14887,42009BFE1BFB,6.6,-35.7,-125.3,
16/02/2023 18:46:23.738,336,JAVI    @EA54C6,14894,FB03C9FE28FD,101.9,-31.1,-72.8,
16/02/2023 18:46:23.781,379,JAVI    @EA54C6,14900,55FFBBFF43FE,-17.1,-6.9,-44.5,
16/02/2023 18:46:23.829,427,JAVI    @EA54C6,14906,2F01DAFF70FF,30.3,-3.8,-14.4,
16/02/2023 18:46:23.873,471,JAVI    @EA54C6,14912,7700DAFF55FF,11.9,-3.8,-17.1,
16/02/2023 18:46:23.971,569,JAVI    @EA54C6,14919,5401C8FF4AFF,34.0,-5.6,-18.2,
16/02/2023 18:46:23.979,577,JAVI    @EA54C6,14925,2A013BFF66FE,29.8,-19.7,-41.0,
16/02/2023 18:46:24.010,608,JAVI    @EA54C6,14931,E8003EFE2DFD,23.2,-45.0,-72.3,
16/02/2023 18:46:24.108,706,JAVI    @EA54C6,14937,730029FDFEFB,11.5,-72.7,-102.6,
16/02/2023 18:46:24.144,742,JAVI    @EA54C6,14944,86FF09FC2BFA,-12.2,-101.5,-149.3,
16/02/2023 18:46:24.188,786,JAVI    @EA54C6,14950,FE038CFB9FF8,102.2,-114.0,-188.9,
16/02/2023 18:46:24.234,832,JAVI    @EA54C6,14956,C0FC88FBCEF7,-83.2,-114.4,-209.8,
16/02/2023 18:46:24.278,876,JAVI    @EA54C6,14962,40002FFF80FB,6.4,-20.9,-115.2,
16/02/2023 18:46:24.326,924,JAVI    @EA54C6,14969,4E06E701CA02,161.4,48.7,71.4,
16/02/2023 18:46:24.369,967,JAVI    @EA54C6,14975,48FF93040506,-18.4,117.1,154.1,
16/02/2023 18:46:24.413,1011,JAVI    @EA54C6,14981,1601E3051709,27.8,150.7,232.7,
16/02/2023 18:46:24.515,1113,JAVI    @EA54C6,14987,DBFC3A07120B,-80.5,185.0,283.4,
16/02/2023 18:46:24.546,1144,JAVI    @EA54C6,14994,DFFCF006D00B,-80.1,177.6,302.4,
16/02/2023 18:46:24.594,1192,JAVI    @EA54C6,15000,B7FDA6052A09,-58.5,144.6,234.6,
16/02/2023 18:46:24.642,1240,JAVI    @EA54C6,15006,ECFCC3020C04,-78.8,70.7,103.6,
16/02/2023 18:46:24.739,1337,JAVI    @EA54C6,15012,4EFCF2FEB3FB,-94.6,-27.0,-110.1,
